f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,handedness,label
0.44220358,0.68270147,-4.147288e-07,0.47757748,0.5382991,-0.036524702,0.48245266,0.38931486,-0.05859083,0.47965422,0.27783516,-0.07660987,0.4830741,0.16494995,-0.09149854,0.3865933,0.41797578,-0.07378188,0.47118825,0.41573563,-0.11320536,0.521557,0.45717973,-0.1306496,0.5219304,0.48962387,-0.14017631,0.3569846,0.5333262,-0.07529124,0.4675075,0.56052554,-0.10786733,0.51366305,0.5837494,-0.11578006,0.50583297,0.5923338,-0.12450699,0.35841027,0.6489664,-0.07834396,0.4637619,0.6669025,-0.11189212,0.5037028,0.6698876,-0.10439257,0.4935792,0.66592216,-0.09923825,0.37032753,0.74824816,-0.0846138,0.45790824,0.7553047,-0.1090648,0.49834195,0.7347925,-0.10201448,0.50262326,0.7241348,-0.09499101,Right,Takeoff
0.44147375,0.6776204,-4.5653158e-07,0.4758829,0.53166664,-0.038918927,0.4826799,0.38591152,-0.062759705,0.48076364,0.27263945,-0.08218334,0.48432168,0.15822399,-0.09856866,0.39544645,0.40904385,-0.07962318,0.47839057,0.42208108,-0.12047947,0.5286572,0.4646203,-0.13874432,0.5274935,0.49274093,-0.14903757,0.3647883,0.5281304,-0.08019685,0.4773477,0.56194043,-0.114309125,0.51968265,0.58682,-0.12332425,0.50740033,0.5971174,-0.1335237,0.36498204,0.6443246,-0.082091674,0.47096887,0.66782963,-0.11671302,0.5085843,0.67070025,-0.10983844,0.49432972,0.66906035,-0.10560297,0.37405166,0.74172586,-0.08736491,0.46204665,0.755353,-0.11244431,0.49984184,0.7359018,-0.10613897,0.49948314,0.72554404,-0.10019011,Right,Takeoff
0.4332738,0.71645856,-5.018146e-07,0.47562554,0.56470025,-0.038413793,0.482983,0.4120964,-0.05965629,0.48060727,0.2971214,-0.07494348,0.47823554,0.17790972,-0.08713005,0.40889674,0.44903588,-0.079985425,0.5285628,0.50282353,-0.1141796,0.52761656,0.5429639,-0.13076527,0.49088934,0.5427944,-0.14523861,0.38003564,0.5552207,-0.080136485,0.5229816,0.6084638,-0.10474269,0.5103351,0.62086904,-0.10817217,0.46928695,0.6100082,-0.12088035,0.37439173,0.6607874,-0.081976205,0.50786644,0.700721,-0.104648136,0.5008278,0.7044034,-0.09487172,0.46579483,0.68474,-0.095275134,0.38096425,0.7534404,-0.0887168,0.48505482,0.7788757,-0.11216419,0.48507684,0.7728301,-0.11250487,0.4561539,0.76177686,-0.11557301,Right,Takeoff
0.43098986,0.7476209,-6.0693895e-07,0.46919554,0.5931735,-0.043988258,0.4701607,0.4271909,-0.06342836,0.45719674,0.30473337,-0.07641188,0.44016686,0.18109897,-0.08533174,0.40497437,0.49020222,-0.076272324,0.52795655,0.5392667,-0.11513175,0.5109631,0.57715905,-0.13643396,0.46753803,0.5667361,-0.15433773,0.3781363,0.59523404,-0.07456581,0.5229768,0.6432363,-0.10429856,0.49234274,0.6581116,-0.10954181,0.44772363,0.6432755,-0.12268699,0.37327662,0.6991319,-0.07631968,0.5100358,0.7356504,-0.10410021,0.48431587,0.74509764,-0.09509804,0.4465682,0.7213813,-0.09457149,0.3816641,0.7880099,-0.08402999,0.48762402,0.80985224,-0.11124109,0.47161436,0.81019986,-0.11430247,0.43803474,0.8032439,-0.11884615,Right,Takeoff
0.43883115,0.71658254,-4.494542e-07,0.4487726,0.5746946,-0.046029896,0.41972473,0.4377639,-0.07010693,0.37840506,0.3363198,-0.08590564,0.3340362,0.23867846,-0.10028081,0.35684016,0.5325082,-0.0879155,0.4751848,0.52543545,-0.11877531,0.47252637,0.546863,-0.13660498,0.43758413,0.5563063,-0.15346025,0.3525192,0.655828,-0.08308107,0.49655092,0.6196998,-0.10223993,0.48294407,0.62993395,-0.10506199,0.44266018,0.6453819,-0.1194665,0.36722705,0.75785345,-0.079657786,0.49627241,0.716131,-0.10003646,0.48944843,0.72931,-0.08803966,0.45495304,0.7430604,-0.08802911,0.38794905,0.8404769,-0.08195254,0.48498994,0.8025359,-0.103969775,0.48232388,0.80785364,-0.10240785,0.4563666,0.82610375,-0.10460857,Right,Takeoff
0.4262188,0.7170837,-4.7640873e-07,0.44838592,0.5719304,-0.04507885,0.42286247,0.4341197,-0.068117075,0.38628173,0.3299399,-0.083016045,0.34777597,0.22444339,-0.09561829,0.3494525,0.5127714,-0.08408174,0.46852228,0.52610266,-0.11727522,0.47339654,0.550355,-0.13581127,0.44004276,0.5548123,-0.15235059,0.3363273,0.6305794,-0.08033094,0.4838559,0.6300156,-0.10148488,0.4777758,0.6354346,-0.10495121,0.43888986,0.6376028,-0.11861988,0.34800452,0.7339797,-0.07844213,0.48124358,0.7221223,-0.10100107,0.4807105,0.7258549,-0.089475505,0.44700694,0.72299635,-0.08892426,0.36889994,0.81769586,-0.08200834,0.47060543,0.80288005,-0.10620562,0.4742943,0.8000768,-0.10462083,0.45063,0.8046055,-0.10595634,Right,Takeoff
0.48312625,0.7763072,-5.301815e-07,0.5167112,0.6131518,-0.029593559,0.49234048,0.44813183,-0.045060284,0.4596686,0.3319102,-0.056970872,0.44064367,0.22280872,-0.06629161,0.3777495,0.46245176,-0.0607018,0.4639947,0.49499005,-0.09800885,0.5060897,0.5497034,-0.11698605,0.5007577,0.56716007,-0.12955981,0.3447386,0.56643003,-0.06343974,0.45979553,0.59466326,-0.09309942,0.49700862,0.63435423,-0.099981084,0.48753634,0.6457941,-0.10898853,0.33872327,0.67348266,-0.06852883,0.44865787,0.6878175,-0.099061824,0.48409683,0.70954096,-0.096115336,0.47431135,0.7093229,-0.09589881,0.3456242,0.7731074,-0.076518424,0.4338656,0.7756036,-0.09973037,0.4654826,0.7732519,-0.09959885,0.46082893,0.76378536,-0.09913821,Right,Takeoff
0.46952137,0.8426076,-5.2604736e-07,0.5470345,0.696806,-0.03005112,0.56950694,0.5111769,-0.049554367,0.58047277,0.3747961,-0.06551196,0.59838355,0.25938958,-0.076478235,0.45456624,0.4443633,-0.07455448,0.53647655,0.52198505,-0.115694314,0.5591183,0.60892296,-0.13110447,0.54581904,0.614602,-0.14179151,0.4058591,0.5249295,-0.08010342,0.51161814,0.6251373,-0.11627707,0.52980715,0.6880057,-0.12226622,0.5108225,0.6703341,-0.13199833,0.3818854,0.62906015,-0.0875929,0.48644483,0.7151911,-0.12461256,0.5067562,0.7618276,-0.1195726,0.48764735,0.7395048,-0.1189889,0.3711799,0.7308799,-0.097761184,0.45614767,0.79361486,-0.12744054,0.48091945,0.813123,-0.12896706,0.47094998,0.7943754,-0.1306791,Right,Takeoff
0.4539961,0.8647758,-4.35705e-07,0.5541996,0.7304468,-0.03178952,0.5946162,0.5519224,-0.05043377,0.6174401,0.42394942,-0.06401083,0.64117336,0.31287336,-0.072096914,0.47525397,0.4937439,-0.08069955,0.5634171,0.59233105,-0.11833034,0.57562256,0.67492586,-0.1316379,0.55922157,0.6761874,-0.14211401,0.42502558,0.565827,-0.083455704,0.5353936,0.6918186,-0.114109956,0.5455855,0.7412173,-0.11826415,0.5255419,0.71598244,-0.12977435,0.39697266,0.6649759,-0.08763956,0.5044721,0.7748592,-0.12043828,0.5190189,0.812365,-0.11668242,0.5012388,0.78480166,-0.119130135,0.38303715,0.76103604,-0.09449805,0.46287715,0.8492807,-0.12233136,0.4817381,0.86651224,-0.12620471,0.47167456,0.84480375,-0.1315353,Right,Takeoff
0.42603585,0.8997936,-3.41525e-07,0.50889975,0.7805079,-0.052162513,0.5355974,0.6366919,-0.08875233,0.5463322,0.52810705,-0.11355328,0.5604749,0.40784085,-0.13317722,0.4292188,0.6761008,-0.1345355,0.5304073,0.798347,-0.1831209,0.53438365,0.8242489,-0.2012136,0.50550836,0.80012125,-0.21307452,0.38441747,0.76481843,-0.12865122,0.51868194,0.8868902,-0.16431798,0.5171035,0.87806135,-0.15681244,0.48147133,0.82936466,-0.1608128,0.3680216,0.85470307,-0.12369974,0.49431765,0.9608543,-0.15321322,0.497985,0.9481294,-0.12852582,0.4694679,0.9038809,-0.11829743,0.3656513,0.93068206,-0.124885276,0.45481536,1.0128531,-0.15311553,0.45793203,1.0024743,-0.14801537,0.43233633,0.97042406,-0.14710368,Right,Takeoff
0.4645474,0.898826,-4.6475293e-07,0.5162177,0.72833306,-0.047943525,0.5252055,0.5682669,-0.07937063,0.5204314,0.4548921,-0.10162315,0.5183146,0.33295783,-0.11884298,0.4399316,0.6741659,-0.1159807,0.5619345,0.7110652,-0.1584112,0.55987406,0.73798627,-0.17194319,0.52729785,0.7275218,-0.18206471,0.41024923,0.7854646,-0.112347,0.55835336,0.81724966,-0.14356792,0.54872525,0.8231367,-0.13363019,0.5117339,0.7960776,-0.13732642,0.40598708,0.8870287,-0.11083972,0.5451618,0.9081054,-0.1394019,0.5391174,0.91213024,-0.11589009,0.5066862,0.8912569,-0.107520975,0.41785312,0.963315,-0.11503275,0.5192124,0.98427045,-0.14161941,0.5130808,0.98494107,-0.13798876,0.47901383,0.9747361,-0.14000162,Right,Takeoff
0.406854,0.6173025,-5.4778553e-07,0.43157694,0.44951296,-0.03465665,0.43446407,0.28572175,-0.0496616,0.42853016,0.16089512,-0.061011873,0.4216779,0.046215326,-0.06870795,0.3771762,0.35404003,-0.051501527,0.49122572,0.3648516,-0.08649934,0.47640496,0.40746376,-0.10920087,0.4353698,0.40651032,-0.1275658,0.36136696,0.45929387,-0.052622065,0.49344048,0.46505266,-0.07993169,0.46624395,0.4873255,-0.08971019,0.42824674,0.4841377,-0.10552697,0.36321524,0.5588517,-0.057630204,0.48785535,0.5620329,-0.082661815,0.46343917,0.5772022,-0.08031286,0.43128112,0.56707346,-0.083962955,0.37566414,0.64179575,-0.067405395,0.47259462,0.6392083,-0.087129556,0.456811,0.6422702,-0.09021604,0.42485243,0.6422059,-0.0961049,Right,Takeoff
0.3508314,0.618301,-4.9314093e-07,0.38274077,0.45993847,-0.021771796,0.37740907,0.3201252,-0.032559603,0.36137372,0.22585298,-0.04196143,0.3503355,0.14344043,-0.047227945,0.31432587,0.3569215,-0.03272258,0.40220836,0.380047,-0.06309338,0.39914024,0.42377117,-0.08149152,0.3725143,0.41635346,-0.095483266,0.29856595,0.43409267,-0.035884194,0.4045783,0.45636904,-0.06303129,0.39434928,0.47742224,-0.07118969,0.36512005,0.4666968,-0.08157217,0.29863325,0.50972,-0.042310692,0.39798373,0.5227318,-0.06757709,0.3906804,0.5337382,-0.06658759,0.36626044,0.5201391,-0.06773212,0.30970585,0.57465357,-0.051385753,0.38205534,0.58229464,-0.069736995,0.37951794,0.57864654,-0.07325529,0.35737547,0.5634236,-0.07721224,Right,Takeoff
0.4128958,0.53858215,-2.1823698e-07,0.46102107,0.44755462,-0.025479635,0.4623452,0.32807913,-0.037999958,0.45587748,0.2508651,-0.04549249,0.45643634,0.17802277,-0.049583167,0.38829815,0.31544688,-0.059342183,0.43359575,0.37408924,-0.08830173,0.45500365,0.41814393,-0.099319965,0.4517654,0.41458678,-0.10639657,0.35961676,0.36726907,-0.05871396,0.4182547,0.43053633,-0.08264685,0.43973312,0.45651847,-0.08587079,0.43181896,0.43973753,-0.09180289,0.3475403,0.4298985,-0.05942125,0.401837,0.48060858,-0.08493453,0.42661312,0.5007951,-0.080451235,0.42221397,0.4830622,-0.0786387,0.34388718,0.48669243,-0.06229156,0.3849804,0.52594125,-0.08366238,0.40781048,0.53307784,-0.08499427,0.41035813,0.5192878,-0.08588291,Right,Takeoff
0.4358177,0.4963349,-1.9301235e-07,0.4633206,0.41531366,-0.028479394,0.4618132,0.32428643,-0.04419722,0.45589614,0.2600029,-0.05436566,0.44967204,0.19183625,-0.062125076,0.39964676,0.34771284,-0.05714229,0.46177107,0.39463508,-0.0813122,0.46783736,0.40993822,-0.09362852,0.45145184,0.4023146,-0.10276223,0.38011327,0.40910742,-0.0540263,0.4582824,0.4537168,-0.07101684,0.4610398,0.45149276,-0.072312616,0.44163904,0.43778768,-0.07801973,0.3768978,0.4699703,-0.05233318,0.44830164,0.5009197,-0.06884954,0.45380187,0.49510872,-0.06202398,0.43820682,0.47892514,-0.059960846,0.38057175,0.52309924,-0.05385169,0.43436724,0.54068214,-0.06995058,0.43976027,0.5340737,-0.07004651,0.4278242,0.52475405,-0.070402995,Right,Takeoff
0.42007715,0.5188808,-2.792699e-07,0.42518988,0.44202155,-0.025078492,0.41754985,0.36074954,-0.03973578,0.40615124,0.29554892,-0.050121915,0.3934001,0.22596043,-0.059503242,0.39029875,0.40334076,-0.053496506,0.46525034,0.40177855,-0.07110912,0.4550059,0.41862392,-0.079643175,0.43151686,0.4236783,-0.08846875,0.38607708,0.47246686,-0.05207035,0.4737057,0.45904732,-0.0641576,0.4558583,0.46727306,-0.06370005,0.4296017,0.4711248,-0.07017024,0.3921534,0.5316404,-0.051027354,0.47227445,0.51300526,-0.06213707,0.4573077,0.5195608,-0.05271803,0.4331899,0.5202824,-0.050900277,0.40147996,0.58186686,-0.053584263,0.4646585,0.56335723,-0.06724224,0.45456234,0.56024003,-0.06675865,0.43348527,0.5640435,-0.06787611,Right,Takeoff
0.45907584,0.56377023,-2.8306954e-07,0.46763504,0.4748083,-0.007632721,0.48544988,0.38789502,-0.024994794,0.4850562,0.3176168,-0.04031982,0.4695872,0.26101333,-0.054427024,0.48391598,0.4456849,-0.0649651,0.5644945,0.418202,-0.079907574,0.5441512,0.42403013,-0.07476985,0.51734746,0.4341898,-0.06762179,0.49199757,0.51753616,-0.06716708,0.57361376,0.47118703,-0.07932883,0.5541847,0.47215143,-0.06735583,0.5280209,0.48469624,-0.059293967,0.5040722,0.57529634,-0.06659903,0.57819414,0.5211835,-0.071041115,0.55947894,0.52395034,-0.054573607,0.5356217,0.5389194,-0.0454381,0.51835996,0.6190161,-0.06594583,0.5757616,0.5708472,-0.067431785,0.5619002,0.5679529,-0.05583853,0.54010326,0.58114123,-0.049411125,Right,Takeoff
0.5552047,0.5730598,-2.1267647e-07,0.5607053,0.48163196,-0.008254563,0.579234,0.3829437,-0.02813445,0.5793771,0.3026163,-0.046980437,0.56672823,0.23652877,-0.064613044,0.5890739,0.42343947,-0.061207097,0.6721359,0.4004783,-0.07788354,0.6505437,0.4172281,-0.07656606,0.62340325,0.42665166,-0.07208904,0.5976504,0.49738434,-0.06549086,0.683131,0.45968345,-0.078066915,0.66269356,0.46906906,-0.06993217,0.6342749,0.482072,-0.064420246,0.6098074,0.56194115,-0.06740261,0.68659985,0.51752645,-0.07057378,0.666638,0.5261021,-0.05561859,0.6410015,0.54163504,-0.047926392,0.6240959,0.61386025,-0.06964913,0.6845878,0.57273144,-0.0687146,0.6691657,0.5725099,-0.05599482,0.6457808,0.585456,-0.049027234,Right,Takeoff
0.69075376,0.5594053,-1.4675983e-07,0.7135736,0.46018785,-0.013014491,0.7508876,0.34588128,-0.037845455,0.7644852,0.25282568,-0.06011848,0.7632265,0.16765285,-0.07837716,0.7496708,0.3688546,-0.08377047,0.845294,0.40080798,-0.113372706,0.82581484,0.41972202,-0.114369065,0.7936773,0.41163704,-0.11004967,0.7397934,0.44481778,-0.09031108,0.84285235,0.46964875,-0.116518624,0.8183032,0.48135117,-0.10449801,0.7839234,0.47421956,-0.09535507,0.7382989,0.5240447,-0.094828196,0.836103,0.5363568,-0.109675616,0.8107563,0.5406723,-0.08446145,0.7755819,0.5341578,-0.06792933,0.74267024,0.5988339,-0.10009126,0.8214063,0.60127395,-0.104808815,0.8046083,0.5966733,-0.087587334,0.7751898,0.5864899,-0.07658765,Right,Takeoff
0.6931085,0.55949736,-1.4609215e-07,0.7204395,0.4533177,-0.013772035,0.7649254,0.336627,-0.042048525,0.7807926,0.23743351,-0.066841796,0.7816849,0.14461696,-0.08751061,0.7571716,0.35435927,-0.10077643,0.8605705,0.39378154,-0.12963413,0.8394196,0.41995662,-0.12536138,0.80711704,0.41051164,-0.1175073,0.74594724,0.43530673,-0.10773046,0.8581527,0.47215638,-0.13423097,0.83113647,0.48712444,-0.1174798,0.79503304,0.47568217,-0.1056668,0.74357486,0.52051866,-0.11136335,0.84985095,0.5443732,-0.12536755,0.823305,0.5512886,-0.0953845,0.7860671,0.54300606,-0.07671472,0.7462657,0.59986144,-0.11558276,0.83277917,0.61008155,-0.119415045,0.8161214,0.6071646,-0.09949958,0.7850874,0.5960713,-0.08740614,Right,Takeoff
0.72602856,0.5919756,-3.567684e-07,0.7238632,0.48311326,-0.023112796,0.73230904,0.3667286,-0.05882113,0.71307856,0.27061594,-0.089354046,0.6844834,0.18885598,-0.11687289,0.69979197,0.4689321,-0.13085543,0.8294421,0.43971395,-0.16665044,0.8030214,0.4427312,-0.16537641,0.7589413,0.45010313,-0.15699995,0.70899653,0.58283514,-0.13333824,0.84667075,0.52045405,-0.16606231,0.8164934,0.5156477,-0.14702901,0.771504,0.5269493,-0.13232282,0.7309533,0.66782,-0.13171647,0.85384035,0.5983368,-0.14955512,0.8236442,0.59248614,-0.11625954,0.7822732,0.60432416,-0.09429885,0.75614923,0.72633827,-0.131111,0.8502295,0.66317266,-0.13372792,0.8296876,0.65516466,-0.107329875,0.79204655,0.67116916,-0.09197481,Right,Takeoff
0.6390515,0.5807441,-6.5658446e-07,0.6709181,0.43394876,-0.03962936,0.68485075,0.27478957,-0.06164876,0.67754614,0.14438847,-0.078145824,0.6604755,0.0151691735,-0.09084732,0.6302821,0.31605393,-0.07470344,0.77441657,0.3296854,-0.111852884,0.7552148,0.38339108,-0.13144018,0.7048633,0.39224353,-0.14833027,0.61328447,0.43289113,-0.07667609,0.7732009,0.44107407,-0.10616577,0.739094,0.47815335,-0.1122158,0.6958975,0.4821467,-0.12679836,0.6169534,0.5444416,-0.08101085,0.76952016,0.5456531,-0.10723488,0.737964,0.5781736,-0.09622806,0.698733,0.57708454,-0.09558015,0.63128793,0.6386392,-0.09081033,0.74953103,0.6367819,-0.11433691,0.72930497,0.6502764,-0.11362781,0.6914013,0.65591335,-0.116720244,Right,Takeoff
0.4091679,0.6750909,-6.1300176e-07,0.4839661,0.5495099,-0.041480336,0.5199007,0.38351762,-0.06151818,0.5322329,0.2521822,-0.075314574,0.54330516,0.117688,-0.08497855,0.42600012,0.3658394,-0.07141723,0.5439818,0.4874782,-0.10809026,0.52615285,0.53113353,-0.12908657,0.48500618,0.505195,-0.14733775,0.37662503,0.452594,-0.07093086,0.5179258,0.58617246,-0.09720127,0.49208766,0.6008556,-0.10254064,0.45340306,0.5682403,-0.11678593,0.35312617,0.5575121,-0.07370412,0.48586506,0.6745626,-0.09773723,0.46494445,0.68398297,-0.088385105,0.4321042,0.6495336,-0.08921323,0.3446353,0.65690696,-0.08216387,0.4478789,0.74264765,-0.105419986,0.43318093,0.7421101,-0.106654234,0.399347,0.7215059,-0.11091329,Right,Takeoff
0.23322746,0.60565704,-2.431119e-07,0.29076222,0.5000649,-0.05954938,0.30654153,0.365933,-0.094193615,0.30191365,0.25828332,-0.116523586,0.2957762,0.13869813,-0.13511503,0.19587724,0.3806402,-0.12319359,0.2811231,0.49045938,-0.16495949,0.29693922,0.48858443,-0.18306674,0.28105244,0.45508668,-0.19718766,0.1500507,0.4770316,-0.112714894,0.2707423,0.59536743,-0.14261658,0.2849065,0.5743493,-0.141859,0.26228648,0.53492737,-0.15088117,0.13382226,0.57731694,-0.103926525,0.24591327,0.6740297,-0.13301842,0.25821668,0.6547091,-0.119260415,0.23665893,0.6161448,-0.115849175,0.13182436,0.66675794,-0.10135816,0.21821713,0.73592114,-0.131578,0.23159158,0.71921897,-0.13301568,0.2159504,0.6929547,-0.13522968,Right,Takeoff
0.32669663,0.6966975,-3.4244718e-07,0.3581398,0.58266526,-0.031653702,0.34491,0.467714,-0.048523135,0.32511362,0.3909546,-0.059612256,0.31156865,0.30781674,-0.06695903,0.26514104,0.5164016,-0.06506958,0.3361319,0.53729224,-0.09104939,0.35824203,0.5607406,-0.1001006,0.34699228,0.5601176,-0.10744059,0.2478969,0.59254014,-0.0629853,0.3376544,0.6186807,-0.08322355,0.3534437,0.6250127,-0.08458884,0.33503598,0.60967016,-0.09211467,0.24909925,0.666325,-0.062415425,0.33005702,0.6864188,-0.086292095,0.34593856,0.6859411,-0.08118817,0.3286875,0.6682872,-0.081628986,0.25905606,0.7260568,-0.06469534,0.31641024,0.7456655,-0.08861233,0.32794827,0.7400583,-0.0919699,0.31449002,0.7274287,-0.09568276,Right,Takeoff
0.35599852,0.56271344,-1.7431853e-07,0.39685625,0.51113683,-0.03043581,0.42445958,0.43857473,-0.05012731,0.4405736,0.3743981,-0.06421095,0.4544515,0.30404502,-0.077137165,0.36923614,0.43390045,-0.06947954,0.4198194,0.51693386,-0.09209164,0.41444898,0.5162455,-0.102664694,0.3974313,0.49401432,-0.11192436,0.33510548,0.48533174,-0.06688315,0.40418595,0.57583845,-0.08246711,0.3970223,0.56245315,-0.08256114,0.37744626,0.5353646,-0.08960263,0.317529,0.5433167,-0.0643459,0.38383394,0.6192127,-0.07827761,0.37935475,0.608605,-0.06808861,0.36278933,0.58491784,-0.065906994,0.30745023,0.59928083,-0.065508604,0.36153707,0.65245914,-0.08077651,0.3615926,0.63981324,-0.07876202,0.34764495,0.6235,-0.07879952,Right,Takeoff
0.41536283,0.52825475,-2.6235105e-07,0.4410161,0.45979002,-0.022877375,0.4755384,0.4018705,-0.052958265,0.5040327,0.34132144,-0.07779619,0.52486646,0.28085998,-0.10274853,0.4274599,0.42850018,-0.103078134,0.50443566,0.4906143,-0.1257791,0.48760083,0.4681847,-0.12322704,0.4614007,0.4489115,-0.11767897,0.40329003,0.49573055,-0.100177914,0.49296767,0.55381066,-0.122076415,0.47953916,0.52763516,-0.111782074,0.45366952,0.5092672,-0.10508517,0.39438492,0.5582169,-0.09356467,0.4796939,0.6009024,-0.105828114,0.4652032,0.576114,-0.089500986,0.43991587,0.56268674,-0.08060429,0.3969146,0.61218673,-0.087595515,0.4646266,0.6388906,-0.095213674,0.4548989,0.61705875,-0.08453236,0.4309909,0.601586,-0.07911954,Right,Takeoff
0.44870293,0.44302106,-3.3614296e-07,0.47433478,0.3753655,-0.022066994,0.501363,0.3208204,-0.0483833,0.5162835,0.25817508,-0.070501275,0.52049845,0.18786943,-0.092367634,0.47570282,0.40884247,-0.08407241,0.5632449,0.4166309,-0.10428713,0.5439859,0.3940659,-0.1040013,0.5160078,0.3867273,-0.10057505,0.47266525,0.4846021,-0.07948554,0.56555986,0.47593564,-0.097768426,0.54788005,0.45399103,-0.091025695,0.5203377,0.45119423,-0.086806834,0.47758865,0.54196334,-0.07204445,0.5644298,0.5212165,-0.08195164,0.546168,0.50107205,-0.07024657,0.520508,0.50134283,-0.0641968,0.49060142,0.5804569,-0.06548615,0.555065,0.5563228,-0.07292064,0.54069483,0.5387921,-0.06554591,0.51575625,0.53861713,-0.06139167,Right,Takeoff
0.5234825,0.5248693,-2.5723347e-07,0.5361094,0.43776593,-0.020538889,0.5526955,0.36572355,-0.0468342,0.5560197,0.29463702,-0.06918019,0.54946417,0.22304896,-0.091671705,0.52369493,0.43975845,-0.08750897,0.6093105,0.420515,-0.10903254,0.5886086,0.4171335,-0.10878049,0.5591073,0.42243508,-0.105087146,0.52685773,0.51596355,-0.08488634,0.6186444,0.48094574,-0.104148045,0.6003016,0.47457865,-0.09597199,0.5737193,0.48293135,-0.09105433,0.53938884,0.57679427,-0.07939952,0.62275714,0.5342707,-0.09012451,0.6037024,0.5244097,-0.07698099,0.57943916,0.53499943,-0.070072204,0.5577807,0.61985445,-0.07487529,0.62076885,0.58101207,-0.08154495,0.6061987,0.5713323,-0.072608665,0.5820492,0.57992834,-0.06804442,Right,Takeoff
0.5417895,0.51575434,-1.6267211e-07,0.55729645,0.4387265,-0.01740482,0.5901739,0.35077924,-0.042202324,0.6074607,0.27347037,-0.06280487,0.61857045,0.20227727,-0.08073198,0.56788564,0.3928966,-0.090157025,0.6563399,0.4064111,-0.11198368,0.63418883,0.41601378,-0.10672867,0.6049634,0.41233632,-0.09902719,0.56268394,0.4695463,-0.09176365,0.65789306,0.46958116,-0.1115052,0.6343783,0.47058517,-0.09837166,0.6031954,0.47062075,-0.08973777,0.5657557,0.53844017,-0.09072448,0.6550751,0.5315522,-0.10168439,0.6314405,0.5275438,-0.07896856,0.5996725,0.52746254,-0.06542851,0.5739715,0.5940362,-0.090399064,0.6437367,0.58369315,-0.0961797,0.63024414,0.57546854,-0.081935845,0.6038752,0.5742341,-0.07386135,Right,Takeoff
0.59122634,0.50384414,-2.4229053e-07,0.6283016,0.40000635,-0.015101755,0.6886816,0.27995437,-0.040820524,0.7250108,0.18407854,-0.06420358,0.73901427,0.086660445,-0.082498215,0.6625236,0.27597573,-0.08733072,0.7709799,0.31327567,-0.12410803,0.7480618,0.3401088,-0.12984934,0.71357226,0.3313724,-0.12784928,0.64835566,0.35440436,-0.09512281,0.7656775,0.3936071,-0.12658232,0.7361081,0.41287756,-0.11451332,0.69875145,0.40278748,-0.10528948,0.64588755,0.44145918,-0.10190665,0.7579464,0.47071946,-0.12109373,0.7269436,0.4797835,-0.09215744,0.6882792,0.47197378,-0.0726071,0.6509848,0.5253797,-0.10996279,0.74224156,0.54268664,-0.115096696,0.72113806,0.54073757,-0.095199,0.68748367,0.5283737,-0.082907245,Right,Takeoff
0.75124973,0.47123927,-4.4447128e-07,0.76597,0.30480716,-0.024913453,0.8084236,0.13261625,-0.063757904,0.825198,-0.010527849,-0.097056836,0.8278054,-0.13206911,-0.12811165,0.8109932,0.24077988,-0.13222834,0.9665618,0.19419669,-0.16468959,0.9274739,0.2031307,-0.16014813,0.875166,0.21864845,-0.15007195,0.82442176,0.3825595,-0.13289213,0.9798613,0.3021424,-0.15830064,0.94239813,0.29744005,-0.14199689,0.8903691,0.31759375,-0.13118711,0.84448236,0.4967644,-0.12890922,0.9840367,0.4015648,-0.13859282,0.94653535,0.39777708,-0.110743545,0.89850825,0.42338958,-0.0964242,0.87010884,0.58192223,-0.12556902,0.9780505,0.49150553,-0.13188899,0.94969714,0.4783802,-0.11216211,0.9067,0.5010731,-0.10080569,Right,Takeoff
0.668982,0.5988314,-3.405786e-07,0.6942733,0.43113765,-0.06336873,0.7080446,0.25146532,-0.10530927,0.71557045,0.109483585,-0.13756186,0.7108337,-0.043816835,-0.16969052,0.6740189,0.42409766,-0.13796078,0.83058405,0.39157942,-0.18545398,0.817726,0.38867483,-0.21636099,0.7702044,0.40021577,-0.2418073,0.66179395,0.58708525,-0.13462344,0.8464574,0.5279818,-0.16216533,0.8212952,0.5143064,-0.16290683,0.7736897,0.5229311,-0.1809703,0.6746679,0.70864594,-0.13241643,0.8488964,0.6408354,-0.15614595,0.8270105,0.6349646,-0.13313508,0.7826618,0.6399875,-0.13011691,0.69625217,0.8003017,-0.13895752,0.83649224,0.7391715,-0.16308416,0.8261191,0.7311534,-0.15255415,0.79180366,0.74981093,-0.1520379,Right,Takeoff
